,년월,연도,월,시도,사용량,인구밀도,위도,경도
1199,2011-02-01,2011,2,세종특별자치시,0.0,0.0,36.560326,127.258638
1200,2012-02-01,2012,2,세종특별자치시,0.0,0.0,36.560326,127.258638
1201,2013-02-01,2013,2,세종특별자치시,198312.0,247.0,36.560326,127.258638
1202,2014-02-01,2014,2,세종특별자치시,201659.0,270.0,36.560326,127.258638
1203,2015-02-01,2015,2,세종특별자치시,222786.0,365.0,36.560326,127.258638
1204,2016-02-01,2016,2,세종특별자치시,239143.0,473.0,36.560326,127.258638
1205,2017-02-01,2017,2,세종특별자치시,254773.0,532.0,36.560326,127.258638
1206,2018-02-01,2018,2,세종특별자치시,269702.0,619.0,36.560326,127.258638
1207,2019-02-01,2019,2,세종특별자치시,266668.0,688.0,36.560326,127.258638
1208,2020-02-01,2020,2,세종특별자치시,283275.0,739.0,36.560326,127.258638
1209,2021-02-01,2021,2,세종특별자치시,304010.0,773.0,36.560326,127.258638
1210,2011-03-01,2011,3,세종특별자치시,0.0,0.0,36.560326,127.258638
1211,2012-03-01,2012,3,세종특별자치시,0.0,0.0,36.560326,127.258638
1212,2013-03-01,2013,3,세종특별자치시,193991.0,249.0,36.560326,127.258638
1213,2014-03-01,2014,3,세종특별자치시,208030.0,272.0,36.560326,127.258638
1214,2015-03-01,2015,3,세종특별자치시,222292.0,376.0,36.560326,127.258638
1215,2016-03-01,2016,3,세종특별자치시,241009.0,480.0,36.560326,127.258638
1216,2017-03-01,2017,3,세종특별자치시,247248.0,540.0,36.560326,127.258638
1217,2018-03-01,2018,3,세종특별자치시,251895.0,626.0,36.560326,127.258638
1218,2019-03-01,2019,3,세종특별자치시,259636.0,693.0,36.560326,127.258638
1219,2020-03-01,2020,3,세종특별자치시,280549.0,741.0,36.560326,127.258638
1220,2021-03-01,2021,3,세종특별자치시,296000.0,775.0,36.560326,127.258638
1221,2011-04-01,2011,4,세종특별자치시,0.0,0.0,36.560326,127.258638
1222,2012-04-01,2012,4,세종특별자치시,0.0,0.0,36.560326,127.258638
1223,2013-04-01,2013,4,세종특별자치시,193422.0,250.0,36.560326,127.258638
1224,2014-04-01,2014,4,세종특별자치시,200310.0,275.0,36.560326,127.258638
1225,2015-04-01,2015,4,세종특별자치시,222824.0,384.0,36.560326,127.258638
1226,2016-04-01,2016,4,세종특별자치시,225166.0,484.0,36.560326,127.258638
1227,2017-04-01,2017,4,세종특별자치시,234700.0,546.0,36.560326,127.258638
1228,2018-04-01,2018,4,세종특별자치시,241693.0,634.0,36.560326,127.258638
1229,2019-04-01,2019,4,세종특별자치시,259582.0,697.0,36.560326,127.258638
1230,2020-04-01,2020,4,세종특별자치시,264607.0,742.0,36.560326,127.258638
1231,2021-04-01,2021,4,세종특별자치시,287524.0,777.0,36.560326,127.258638
1232,2011-05-01,2011,5,세종특별자치시,0.0,0.0,36.560326,127.258638
1233,2012-05-01,2012,5,세종특별자치시,0.0,0.0,36.560326,127.258638
1234,2013-05-01,2013,5,세종특별자치시,182642.0,251.0,36.560326,127.258638
1235,2014-05-01,2014,5,세종특별자치시,189968.0,278.0,36.560326,127.258638
1236,2015-05-01,2015,5,세종특별자치시,201272.0,391.0,36.560326,127.258638
1237,2016-05-01,2016,5,세종특별자치시,211516.0,490.0,36.560326,127.258638
1238,2017-05-01,2017,5,세종특별자치시,221324.0,557.0,36.560326,127.258638
1239,2018-05-01,2018,5,세종특별자치시,235345.0,640.0,36.560326,127.258638
1240,2019-05-01,2019,5,세종특별자치시,250008.0,700.0,36.560326,127.258638
1241,2020-05-01,2020,5,세종특별자치시,252302.0,742.0,36.560326,127.258638
1242,2021-05-01,2021,5,세종특별자치시,275185.0,778.0,36.560326,127.258638
1243,2011-06-01,2011,6,세종특별자치시,0.0,0.0,36.560326,127.258638
1244,2012-06-01,2012,6,세종특별자치시,0.0,0.0,36.560326,127.258638
1245,2013-06-01,2013,6,세종특별자치시,184294.0,251.0,36.560326,127.258638
1246,2014-06-01,2014,6,세종특별자치시,191639.0,281.0,36.560326,127.258638
1247,2015-06-01,2015,6,세종특별자치시,209733.0,398.0,36.560326,127.258638
1248,2016-06-01,2016,6,세종특별자치시,225970.0,495.0,36.560326,127.258638
1249,2017-06-01,2017,6,세종특별자치시,232819.0,565.0,36.560326,127.258638
1250,2018-06-01,2018,6,세종특별자치시,242180.0,645.0,36.560326,127.258638
1251,2019-06-01,2019,6,세종특별자치시,255501.0,704.0,36.560326,127.258638
1252,2020-06-01,2020,6,세종특별자치시,269349.0,742.0,36.560326,127.258638
1253,2021-06-01,2021,6,세종특별자치시,292890.0,780.0,36.560326,127.258638
1254,2011-07-01,2011,7,세종특별자치시,0.0,0.0,36.560326,127.258638
1255,2012-07-01,2012,7,세종특별자치시,0.0,221.0,36.560326,127.258638
1256,2013-07-01,2013,7,세종특별자치시,189805.0,252.0,36.560326,127.258638
1257,2014-07-01,2014,7,세종특별자치시,203945.0,283.0,36.560326,127.258638
1258,2015-07-01,2015,7,세종특별자치시,217496.0,407.0,36.560326,127.258638
1259,2016-07-01,2016,7,세종특별자치시,233674.0,499.0,36.560326,127.258638
1260,2017-07-01,2017,7,세종특별자치시,247499.0,572.0,36.560326,127.258638
1261,2018-07-01,2018,7,세종특별자치시,256799.0,650.0,36.560326,127.258638
1262,2019-07-01,2019,7,세종특별자치시,274189.0,710.0,36.560326,127.258638
1263,2020-07-01,2020,7,세종특별자치시,284687.0,744.0,36.560326,127.258638
1264,2021-07-01,2021,7,세종특별자치시,315299.0,783.0,36.560326,127.258638
1265,2011-08-01,2011,8,세종특별자치시,0.0,0.0,36.560326,127.258638
1266,2012-08-01,2012,8,세종특별자치시,0.0,229.0,36.560326,127.258638
1267,2013-08-01,2013,8,세종특별자치시,201942.0,253.0,36.560326,127.258638
1268,2014-08-01,2014,8,세종특별자치시,196299.0,289.0,36.560326,127.258638
1269,2015-08-01,2015,8,세종특별자치시,218478.0,417.0,36.560326,127.258638
1270,2016-08-01,2016,8,세종특별자치시,243882.0,504.0,36.560326,127.258638
1271,2017-08-01,2017,8,세종특별자치시,255802.0,578.0,36.560326,127.258638
1272,2018-08-01,2018,8,세종특별자치시,285846.0,657.0,36.560326,127.258638
1273,2019-08-01,2019,8,세종특별자치시,289289.0,714.0,36.560326,127.258638
1274,2020-08-01,2020,8,세종특별자치시,294023.0,746.0,36.560326,127.258638
1275,2021-08-01,2021,8,세종특별자치시,339002.0,785.0,36.560326,127.258638
1276,2011-09-01,2011,9,세종특별자치시,0.0,0.0,36.560326,127.258638
1277,2012-09-01,2012,9,세종특별자치시,0.0,232.0,36.560326,127.258638
1278,2013-09-01,2013,9,세종특별자치시,187499.0,254.0,36.560326,127.258638
1279,2014-09-01,2014,9,세종특별자치시,190143.0,297.0,36.560326,127.258638
1280,2015-09-01,2015,9,세종특별자치시,216121.0,425.0,36.560326,127.258638
1281,2016-09-01,2016,9,세종특별자치시,227429.0,507.0,36.560326,127.258638
1282,2017-09-01,2017,9,세종특별자치시,245761.0,583.0,36.560326,127.258638
1283,2018-09-01,2018,9,세종특별자치시,258021.0,662.0,36.560326,127.258638
1284,2019-09-01,2019,9,세종특별자치시,276593.0,717.0,36.560326,127.258638
1285,2020-09-01,2020,9,세종특별자치시,310726.0,748.0,36.560326,127.258638
1286,2021-09-01,2021,9,세종특별자치시,309351.0,788.0,36.560326,127.258638
1287,2011-10-01,2011,10,세종특별자치시,0.0,0.0,36.560326,127.258638
1288,2012-10-01,2012,10,세종특별자치시,170446.0,236.0,36.560326,127.258638
1289,2013-10-01,2013,10,세종특별자치시,185655.0,255.0,36.560326,127.258638
1290,2014-10-01,2014,10,세종특별자치시,197354.0,306.0,36.560326,127.258638
1291,2015-10-01,2015,10,세종특별자치시,210028.0,434.0,36.560326,127.258638
1292,2016-10-01,2016,10,세종특별자치시,216962.0,512.0,36.560326,127.258638
1293,2017-10-01,2017,10,세종특별자치시,215765.0,589.0,36.560326,127.258638
1294,2018-10-01,2018,10,세종특별자치시,236501.0,667.0,36.560326,127.258638
1295,2019-10-01,2019,10,세종특별자치시,260172.0,723.0,36.560326,127.258638
1296,2020-10-01,2020,10,세종특별자치시,266062.0,754.0,36.560326,127.258638
1297,2021-10-01,2021,10,세종특별자치시,286701.0,791.0,36.560326,127.258638
1298,2011-11-01,2011,11,세종특별자치시,0.0,0.0,36.560326,127.258638
1299,2012-11-01,2012,11,세종특별자치시,197571.0,239.0,36.560326,127.258638
1300,2013-11-01,2013,11,세종특별자치시,197762.0,256.0,36.560326,127.258638
1301,2014-11-01,2014,11,세종특별자치시,210215.0,318.0,36.560326,127.258638
1302,2015-11-01,2015,11,세종특별자치시,223583.0,443.0,36.560326,127.258638
1303,2016-11-01,2016,11,세종특별자치시,232698.0,517.0,36.560326,127.258638
1304,2017-11-01,2017,11,세종특별자치시,242114.0,595.0,36.560326,127.258638
1305,2018-11-01,2018,11,세종특별자치시,254634.0,671.0,36.560326,127.258638
1306,2019-11-01,2019,11,세종특별자치시,263661.0,728.0,36.560326,127.258638
1307,2020-11-01,2020,11,세종특별자치시,288056.0,760.0,36.560326,127.258638
1308,2021-11-01,2021,11,세종특별자치시,297290.0,794.0,36.560326,127.258638
1309,2011-12-01,2011,12,세종특별자치시,0.0,0.0,36.560326,127.258638
1310,2012-12-01,2012,12,세종특별자치시,210593.0,243.0,36.560326,127.258638
1311,2013-12-01,2013,12,세종특별자치시,214230.0,262.0,36.560326,127.258638
1312,2014-12-01,2014,12,세종특별자치시,228116.0,335.0,36.560326,127.258638
1313,2015-12-01,2015,12,세종특별자치시,237770.0,453.0,36.560326,127.258638
1314,2016-12-01,2016,12,세종특별자치시,255603.0,522.0,36.560326,127.258638
1315,2017-12-01,2017,12,세종특별자치시,264776.0,602.0,36.560326,127.258638
1316,2018-12-01,2018,12,세종특별자치시,273712.0,675.0,36.560326,127.258638
1317,2019-12-01,2019,12,세종특별자치시,278856.0,732.0,36.560326,127.258638
1318,2020-12-01,2020,12,세종특별자치시,310743.0,765.0,36.560326,127.258638
1319,2021-12-01,2021,12,세종특별자치시,957934.0,799.0,36.560326,127.258638
1320,2011-01-01,2011,1,울산광역시,2424031.0,1063.0,35.553064,129.254432
1321,2012-01-01,2012,1,울산광역시,2492260.0,1072.0,35.553064,129.254432
1322,2013-01-01,2013,1,울산광역시,2600360.0,1083.0,35.553064,129.254432
1323,2014-01-01,2014,1,울산광역시,2585455.0,1090.0,35.553064,129.254432
1324,2015-01-01,2015,1,울산광역시,2625576.0,1100.0,35.553064,129.254432
1325,2016-01-01,2016,1,울산광역시,2710223.0,1106.0,35.553064,129.254432
1326,2017-01-01,2017,1,울산광역시,2693958.0,1104.0,35.553064,129.254432
1327,2018-01-01,2018,1,울산광역시,2798813.0,1096.0,35.553064,129.254432
1328,2019-01-01,2019,1,울산광역시,3013786.0,1087.0,35.553064,129.254432
1329,2020-01-01,2020,1,울산광역시,2913837.0,1080.0,35.553064,129.254432
1330,2021-01-01,2021,1,울산광역시,2943785.0,1069.0,35.553064,129.254432
1331,2011-02-01,2011,2,울산광역시,2121380.0,1063.0,35.553064,129.254432
1332,2012-02-01,2012,2,울산광역시,2398278.0,1072.0,35.553064,129.254432
1333,2013-02-01,2013,2,울산광역시,2307962.0,1083.0,35.553064,129.254432
1334,2014-02-01,2014,2,울산광역시,2369736.0,1091.0,35.553064,129.254432
1335,2015-02-01,2015,2,울산광역시,2374187.0,1100.0,35.553064,129.254432
1336,2016-02-01,2016,2,울산광역시,2579198.0,1105.0,35.553064,129.254432
1337,2017-02-01,2017,2,울산광역시,2492173.0,1102.0,35.553064,129.254432
1338,2018-02-01,2018,2,울산광역시,2600426.0,1095.0,35.553064,129.254432
1339,2019-02-01,2019,2,울산광역시,2621410.0,1086.0,35.553064,129.254432
1340,2020-02-01,2020,2,울산광역시,2707435.0,1078.0,35.553064,129.254432
1341,2021-02-01,2021,2,울산광역시,2646795.0,1066.0,35.553064,129.254432
1342,2011-03-01,2011,3,울산광역시,2302130.0,1064.0,35.553064,129.254432
1343,2012-03-01,2012,3,울산광역시,2488226.0,1073.0,35.553064,129.254432
1344,2013-03-01,2013,3,울산광역시,2359822.0,1085.0,35.553064,129.254432
1345,2014-03-01,2014,3,울산광역시,2565806.0,1091.0,35.553064,129.254432
1346,2015-03-01,2015,3,울산광역시,2464928.0,1101.0,35.553064,129.254432
1347,2016-03-01,2016,3,울산광역시,2760005.0,1105.0,35.553064,129.254432
1348,2017-03-01,2017,3,울산광역시,2659206.0,1101.0,35.553064,129.254432
1349,2018-03-01,2018,3,울산광역시,2696446.0,1094.0,35.553064,129.254432
1350,2019-03-01,2019,3,울산광역시,2809607.0,1085.0,35.553064,129.254432
1351,2020-03-01,2020,3,울산광역시,2856122.0,1077.0,35.553064,129.254432
1352,2021-03-01,2021,3,울산광역시,2812601.0,1063.0,35.553064,129.254432
1353,2011-04-01,2011,4,울산광역시,2326725.0,1065.0,35.553064,129.254432
1354,2012-04-01,2012,4,울산광역시,2344787.0,1075.0,35.553064,129.254432
1355,2013-04-01,2013,4,울산광역시,2389607.0,1085.0,35.553064,129.254432
1356,2014-04-01,2014,4,울산광역시,2493939.0,1092.0,35.553064,129.254432
1357,2015-04-01,2015,4,울산광역시,2510891.0,1102.0,35.553064,129.254432
1358,2016-04-01,2016,4,울산광역시,2652322.0,1105.0,35.553064,129.254432
1359,2017-04-01,2017,4,울산광역시,2559430.0,1101.0,35.553064,129.254432
1360,2018-04-01,2018,4,울산광역시,2620459.0,1093.0,35.553064,129.254432
1361,2019-04-01,2019,4,울산광역시,2677516.0,1085.0,35.553064,129.254432
1362,2020-04-01,2020,4,울산광역시,2702238.0,1077.0,35.553064,129.254432
1363,2021-04-01,2021,4,울산광역시,2716614.0,1062.0,35.553064,129.254432
1364,2011-05-01,2011,5,울산광역시,2330604.0,1065.0,35.553064,129.254432
1365,2012-05-01,2012,5,울산광역시,2437236.0,1076.0,35.553064,129.254432
1366,2013-05-01,2013,5,울산광역시,2470095.0,1086.0,35.553064,129.254432
1367,2014-05-01,2014,5,울산광역시,2487662.0,1093.0,35.553064,129.254432
1368,2015-05-01,2015,5,울산광역시,2523196.0,1102.0,35.553064,129.254432
1369,2016-05-01,2016,5,울산광역시,2653567.0,1105.0,35.553064,129.254432
1370,2017-05-01,2017,5,울산광역시,2593991.0,1100.0,35.553064,129.254432
1371,2018-05-01,2018,5,울산광역시,2753446.0,1092.0,35.553064,129.254432
1372,2019-05-01,2019,5,울산광역시,2794295.0,1084.0,35.553064,129.254432
1373,2020-05-01,2020,5,울산광역시,2684999.0,1076.0,35.553064,129.254432
1374,2021-05-01,2021,5,울산광역시,2682797.0,1061.0,35.553064,129.254432
1375,2011-06-01,2011,6,울산광역시,2370675.0,1066.0,35.553064,129.254432
1376,2012-06-01,2012,6,울산광역시,2394246.0,1076.0,35.553064,129.254432
1377,2013-06-01,2013,6,울산광역시,2489278.0,1086.0,35.553064,129.254432
1378,2014-06-01,2014,6,울산광역시,2446502.0,1094.0,35.553064,129.254432
1379,2015-06-01,2015,6,울산광역시,2490860.0,1102.0,35.553064,129.254432
1380,2016-06-01,2016,6,울산광역시,2659735.0,1105.0,35.553064,129.254432
1381,2017-06-01,2017,6,울산광역시,2520793.0,1100.0,35.553064,129.254432
1382,2018-06-01,2018,6,울산광역시,2778506.0,1091.0,35.553064,129.254432
1383,2019-06-01,2019,6,울산광역시,2815389.0,1084.0,35.553064,129.254432
1384,2020-06-01,2020,6,울산광역시,2510484.0,1075.0,35.553064,129.254432
1385,2021-06-01,2021,6,울산광역시,2685454.0,1060.0,35.553064,129.254432
1386,2011-07-01,2011,7,울산광역시,2462805.0,1067.0,35.553064,129.254432
1387,2012-07-01,2012,7,울산광역시,2498393.0,1076.0,35.553064,129.254432
1388,2013-07-01,2013,7,울산광역시,2582997.0,1087.0,35.553064,129.254432
1389,2014-07-01,2014,7,울산광역시,2590569.0,1094.0,35.553064,129.254432
1390,2015-07-01,2015,7,울산광역시,2611907.0,1102.0,35.553064,129.254432
1391,2016-07-01,2016,7,울산광역시,2767201.0,1105.0,35.553064,129.254432
1392,2017-07-01,2017,7,울산광역시,2774160.0,1099.0,35.553064,129.254432
1393,2018-07-01,2018,7,울산광역시,2917598.0,1091.0,35.553064,129.254432
1394,2019-07-01,2019,7,울산광역시,3024955.0,1083.0,35.553064,129.254432
1395,2020-07-01,2020,7,울산광역시,2720164.0,1074.0,35.553064,129.254432
1396,2021-07-01,2021,7,울산광역시,2881832.0,1060.0,35.553064,129.254432
1397,2011-08-01,2011,8,울산광역시,2382527.0,1067.0,35.553064,129.254432
1398,2012-08-01,2012,8,울산광역시,2457928.0,1077.0,35.553064,129.254432
1399,2013-08-01,2013,8,울산광역시,2533220.0,1088.0,35.553064,129.254432
1400,2014-08-01,2014,8,울산광역시,2553748.0,1095.0,35.553064,129.254432
1401,2015-08-01,2015,8,울산광역시,2609390.0,1103.0,35.553064,129.254432
1402,2016-08-01,2016,8,울산광역시,2746691.0,1105.0,35.553064,129.254432
1403,2017-08-01,2017,8,울산광역시,2782576.0,1098.0,35.553064,129.254432
1404,2018-08-01,2018,8,울산광역시,3081875.0,1090.0,35.553064,129.254432
1405,2019-08-01,2019,8,울산광역시,3054786.0,1083.0,35.553064,129.254432
1406,2020-08-01,2020,8,울산광역시,2871555.0,1073.0,35.553064,129.254432
1407,2021-08-01,2021,8,울산광역시,2911724.0,1058.0,35.553064,129.254432
1408,2011-09-01,2011,9,울산광역시,2370648.0,1068.0,35.553064,129.254432
1409,2012-09-01,2012,9,울산광역시,2458083.0,1078.0,35.553064,129.254432
1410,2013-09-01,2013,9,울산광역시,2594620.0,1089.0,35.553064,129.254432
1411,2014-09-01,2014,9,울산광역시,2453371.0,1096.0,35.553064,129.254432
1412,2015-09-01,2015,9,울산광역시,2531954.0,1103.0,35.553064,129.254432
1413,2016-09-01,2016,9,울산광역시,2720426.0,1105.0,35.553064,129.254432
1414,2017-09-01,2017,9,울산광역시,2706478.0,1098.0,35.553064,129.254432
1415,2018-09-01,2018,9,울산광역시,2922434.0,1089.0,35.553064,129.254432
1416,2019-09-01,2019,9,울산광역시,2951355.0,1082.0,35.553064,129.254432
1417,2020-09-01,2020,9,울산광역시,2851863.0,1072.0,35.553064,129.254432
1418,2021-09-01,2021,9,울산광역시,2861562.0,1057.0,35.553064,129.254432
1419,2011-10-01,2011,10,울산광역시,2361751.0,1069.0,35.553064,129.254432
1420,2012-10-01,2012,10,울산광역시,2440296.0,1080.0,35.553064,129.254432
1421,2013-10-01,2013,10,울산광역시,2547128.0,1089.0,35.553064,129.254432
1422,2014-10-01,2014,10,울산광역시,2519310.0,1096.0,35.553064,129.254432
1423,2015-10-01,2015,10,울산광역시,2468033.0,1105.0,35.553064,129.254432
1424,2016-10-01,2016,10,울산광역시,2677199.0,1105.0,35.553064,129.254432
1425,2017-10-01,2017,10,울산광역시,2617830.0,1098.0,35.553064,129.254432
1426,2018-10-01,2018,10,울산광역시,2834630.0,1089.0,35.553064,129.254432
1427,2019-10-01,2019,10,울산광역시,2780513.0,1082.0,35.553064,129.254432
1428,2020-10-01,2020,10,울산광역시,2770770.0,1072.0,35.553064,129.254432
1429,2021-10-01,2021,10,울산광역시,2797170.0,1057.0,35.553064,129.254432
1430,2011-11-01,2011,11,울산광역시,2338561.0,1070.0,35.553064,129.254432
1431,2012-11-01,2012,11,울산광역시,2397377.0,1081.0,35.553064,129.254432
1432,2013-11-01,2013,11,울산광역시,2497831.0,1090.0,35.553064,129.254432
1433,2014-11-01,2014,11,울산광역시,2434592.0,1099.0,35.553064,129.254432
1434,2015-11-01,2015,11,울산광역시,2441240.0,1106.0,35.553064,129.254432
1435,2016-11-01,2016,11,울산광역시,2491851.0,1105.0,35.553064,129.254432
1436,2017-11-01,2017,11,울산광역시,2511997.0,1098.0,35.553064,129.254432
1437,2018-11-01,2018,11,울산광역시,2784126.0,1088.0,35.553064,129.254432
1438,2019-11-01,2019,11,울산광역시,2716824.0,1081.0,35.553064,129.254432
1439,2020-11-01,2020,11,울산광역시,2713150.0,1070.0,35.553064,129.254432
1440,2021-11-01,2021,11,울산광역시,2746286.0,1056.0,35.553064,129.254432
1441,2011-12-01,2011,12,울산광역시,2406404.0,1071.0,35.553064,129.254432
1442,2012-12-01,2012,12,울산광역시,2555616.0,1082.0,35.553064,129.254432
1443,2013-12-01,2013,12,울산광역시,2620047.0,1091.0,35.553064,129.254432
1444,2014-12-01,2014,12,울산광역시,2614433.0,1099.0,35.553064,129.254432
1445,2015-12-01,2015,12,울산광역시,2633978.0,1106.0,35.553064,129.254432
1446,2016-12-01,2016,12,울산광역시,2676799.0,1104.0,35.553064,129.254432
1447,2017-12-01,2017,12,울산광역시,2697258.0,1098.0,35.553064,129.254432
1448,2018-12-01,2018,12,울산광역시,2959410.0,1088.0,35.553064,129.254432
1449,2019-12-01,2019,12,울산광역시,2878563.0,1080.0,35.553064,129.254432
1450,2020-12-01,2020,12,울산광역시,2855220.0,1069.0,35.553064,129.254432
1451,2021-12-01,2021,12,울산광역시,2906502.0,1056.0,35.553064,129.254432
1452,2011-01-01,2011,1,인천광역시,2160417.0,2675.0,37.455307,126.70392
1453,2012-01-01,2012,1,인천광역시,2070192.0,2693.0,37.455307,126.70392
1454,2013-01-01,2013,1,인천광역시,2193461.0,2734.0,37.455307,126.70392
1455,2014-01-01,2014,1,인천광역시,2073838.0,2750.0,37.455307,126.70392
1456,2015-01-01,2015,1,인천광역시,2170984.0,2769.0,37.455307,126.70392
1457,2016-01-01,2016,1,인천광역시,2160095.0,2753.0,37.455307,126.70392
1458,2017-01-01,2017,1,인천광역시,2171785.0,2769.0,37.455307,126.70392
1459,2018-01-01,2018,1,인천광역시,2348574.0,2775.0,37.455307,126.70392
1460,2019-01-01,2019,1,인천광역시,2309124.0,2780.0,37.455307,126.70392
1461,2020-01-01,2020,1,인천광역시,2108033.0,2775.0,37.455307,126.70392
1462,2021-01-01,2021,1,인천광역시,2258624.0,2760.0,37.455307,126.70392
1463,2011-02-01,2011,2,인천광역시,1883873.0,2679.0,37.455307,126.70392
1464,2012-02-01,2012,2,인천광역시,2070475.0,2697.0,37.455307,126.70392
1465,2013-02-01,2013,2,인천광역시,1981709.0,2738.0,37.455307,126.70392
1466,2014-02-01,2014,2,인천광역시,1927635.0,2752.0,37.455307,126.70392
1467,2015-02-01,2015,2,인천광역시,1944363.0,2770.0,37.455307,126.70392
1468,2016-02-01,2016,2,인천광역시,2022911.0,2755.0,37.455307,126.70392
1469,2017-02-01,2017,2,인천광역시,2146147.0,2769.0,37.455307,126.70392
1470,2018-02-01,2018,2,인천광역시,2195442.0,2776.0,37.455307,126.70392
1471,2019-02-01,2019,2,인천광역시,2028323.0,2780.0,37.455307,126.70392
1472,2020-02-01,2020,2,인천광역시,2062334.0,2774.0,37.455307,126.70392
1473,2021-02-01,2021,2,인천광역시,2089431.0,2759.0,37.455307,126.70392
1474,2011-03-01,2011,3,인천광역시,1925528.0,2682.0,37.455307,126.70392
1475,2012-03-01,2012,3,인천광역시,1938203.0,2700.0,37.455307,126.70392
1476,2013-03-01,2013,3,인천광역시,1914157.0,2741.0,37.455307,126.70392
1477,2014-03-01,2014,3,인천광역시,1876836.0,2754.0,37.455307,126.70392
1478,2015-03-01,2015,3,인천광역시,1959769.0,2772.0,37.455307,126.70392
1479,2016-03-01,2016,3,인천광역시,2033501.0,2756.0,37.455307,126.70392
1480,2017-03-01,2017,3,인천광역시,2042082.0,2770.0,37.455307,126.70392
1481,2018-03-01,2018,3,인천광역시,2050296.0,2776.0,37.455307,126.70392
1482,2019-03-01,2019,3,인천광역시,2006746.0,2781.0,37.455307,126.70392
1483,2020-03-01,2020,3,인천광역시,1997984.0,2772.0,37.455307,126.70392
1484,2021-03-01,2021,3,인천광역시,2021302.0,2754.0,37.455307,126.70392
1485,2011-04-01,2011,4,인천광역시,1859019.0,2686.0,37.455307,126.70392
1486,2012-04-01,2012,4,인천광역시,1847382.0,2704.0,37.455307,126.70392
1487,2013-04-01,2013,4,인천광역시,1858262.0,2744.0,37.455307,126.70392
1488,2014-04-01,2014,4,인천광역시,1815977.0,2756.0,37.455307,126.70392
1489,2015-04-01,2015,4,인천광역시,1913281.0,2774.0,37.455307,126.70392
1490,2016-04-01,2016,4,인천광역시,1903770.0,2758.0,37.455307,126.70392
1491,2017-04-01,2017,4,인천광역시,1945739.0,2770.0,37.455307,126.70392
1492,2018-04-01,2018,4,인천광역시,1959511.0,2777.0,37.455307,126.70392
1493,2019-04-01,2019,4,인천광역시,1975424.0,2781.0,37.455307,126.70392
1494,2020-04-01,2020,4,인천광역시,1884823.0,2770.0,37.455307,126.70392
1495,2021-04-01,2021,4,인천광역시,1952161.0,2754.0,37.455307,126.70392
1496,2011-05-01,2011,5,인천광역시,1748862.0,2689.0,37.455307,126.70392
1497,2012-05-01,2012,5,인천광역시,1757729.0,2707.0,37.455307,126.70392
1498,2013-05-01,2013,5,인천광역시,1767068.0,2746.0,37.455307,126.70392
1499,2014-05-01,2014,5,인천광역시,1733900.0,2759.0,37.455307,126.70392
1500,2015-05-01,2015,5,인천광역시,1796751.0,2776.0,37.455307,126.70392
1501,2016-05-01,2016,5,인천광역시,1844211.0,2760.0,37.455307,126.70392
1502,2017-05-01,2017,5,인천광역시,1867276.0,2771.0,37.455307,126.70392
1503,2018-05-01,2018,5,인천광역시,1865680.0,2778.0,37.455307,126.70392
1504,2019-05-01,2019,5,인천광역시,1912787.0,2781.0,37.455307,126.70392
1505,2020-05-01,2020,5,인천광역시,1801113.0,2770.0,37.455307,126.70392
1506,2021-05-01,2021,5,인천광역시,1904260.0,2754.0,37.455307,126.70392
1507,2011-06-01,2011,6,인천광역시,1753742.0,2692.0,37.455307,126.70392
1508,2012-06-01,2012,6,인천광역시,1779877.0,2709.0,37.455307,126.70392
1509,2013-06-01,2013,6,인천광역시,1784636.0,2749.0,37.455307,126.70392
1510,2014-06-01,2014,6,인천광역시,1804931.0,2760.0,37.455307,126.70392
1511,2015-06-01,2015,6,인천광역시,1856934.0,2778.0,37.455307,126.70392
1512,2016-06-01,2016,6,인천광역시,1901027.0,2761.0,37.455307,126.70392
1513,2017-06-01,2017,6,인천광역시,1938030.0,2772.0,37.455307,126.70392
1514,2018-06-01,2018,6,인천광역시,1981285.0,2778.0,37.455307,126.70392
1515,2019-06-01,2019,6,인천광역시,1897766.0,2781.0,37.455307,126.70392
1516,2020-06-01,2020,6,인천광역시,1873175.0,2767.0,37.455307,126.70392
1517,2021-06-01,2021,6,인천광역시,2000698.0,2754.0,37.455307,126.70392
1518,2011-07-01,2011,7,인천광역시,1783544.0,2696.0,37.455307,126.70392
1519,2012-07-01,2012,7,인천광역시,1829867.0,2712.0,37.455307,126.70392
1520,2013-07-01,2013,7,인천광역시,1875985.0,2752.0,37.455307,126.70392
1521,2014-07-01,2014,7,인천광역시,1933604.0,2761.0,37.455307,126.70392
1522,2015-07-01,2015,7,인천광역시,1903269.0,2780.0,37.455307,126.70392
1523,2016-07-01,2016,7,인천광역시,2018624.0,2763.0,37.455307,126.70392
1524,2017-07-01,2017,7,인천광역시,2117650.0,2773.0,37.455307,126.70392
1525,2018-07-01,2018,7,인천광역시,2110535.0,2778.0,37.455307,126.70392
1526,2019-07-01,2019,7,인천광역시,2039203.0,2781.0,37.455307,126.70392
1527,2020-07-01,2020,7,인천광역시,1962282.0,2765.0,37.455307,126.70392
1528,2021-07-01,2021,7,인천광역시,2191297.0,2755.0,37.455307,126.70392
1529,2011-08-01,2011,8,인천광역시,1849160.0,2700.0,37.455307,126.70392
1530,2012-08-01,2012,8,인천광역시,1943473.0,2716.0,37.455307,126.70392
1531,2013-08-01,2013,8,인천광역시,1930205.0,2754.0,37.455307,126.70392
